LocalDateTime,UTCOffset,DateTimeUTC,BGA,BattVolt,Chlorophyll,Discharge_cms,Door_Tot,EXOTime,EXOVolt,ODO,ODO_Local,ODO_Sat,RH_enc,Rain_Tot,SpCond,Stage,StageNaNCounter,StageOffset,TurbAvg,TurbBES,TurbMax,TurbMed,TurbMin,TurbVar,TurbWipe,WaterSurfaceElev,WaterTemp_EXO,WaterTemp_PT,WaterTemp_Turb,fDOM,pH
2024-03-04 00:15:00,-7.0,2024-03-04 07:15:00,1604.0,12.8,11.94,,0.0,161417.0,11.91,11.44,101.9,85.2,86.1,,405.0,19.71,0.0,1.415,2.43,2.36,4.21,2.35,1.9,0.125,0.0,7.465271,3.04,3.111,3.1,1.2,8.65
2024-03-04 00:30:00,-7.0,2024-03-04 07:30:00,3104.0,12.8,11.94,,0.0,161417.0,11.91,11.44,101.6,85.0,85.7,,405.2,19.59,0.0,1.415,2.5,2.41,4.92,2.38,2.04,0.157,0.0,7.464028,2.95,3.039,3.0,1.2,8.64
2024-03-04 00:45:00,-7.0,2024-03-04 07:45:00,4604.0,12.79,11.94,,0.0,161417.0,11.91,11.44,101.3,84.7,85.1,,405.7,19.36,0.0,1.415,2.31,2.27,3.27,2.27,1.96,0.051,0.0,7.461714,2.84,2.931,2.9,1.2,8.63
2024-03-04 01:00:00,-7.0,2024-03-04 08:00:00,7999.0,12.78,11.94,,0.0,161417.0,11.91,11.44,101.2,84.6,84.6,,405.8,19.4,0.0,1.415,2.4,2.3,4.45,2.3,1.96,0.131,0.0,7.462166,2.8,2.859,2.8,1.2,8.63
2024-03-04 01:15:00,-7.0,2024-03-04 08:15:00,7999.0,12.78,11.94,,0.0,161417.0,11.91,11.43,101.0,84.5,84.3,,405.9,19.18,0.0,1.415,2.28,2.23,4.26,2.22,1.96,0.084,0.0,7.459949,2.77,2.837,2.8,1.2,8.62
2024-03-04 01:30:00,-7.0,2024-03-04 08:30:00,7999.0,12.77,11.94,,0.0,161417.0,11.91,11.43,100.9,84.4,84.2,,406.1,19.06,0.0,1.415,2.32,2.25,3.81,2.23,1.84,0.096,0.0,7.458723,2.72,2.782,2.8,1.2,8.62
2024-03-04 01:45:00,-7.0,2024-03-04 08:45:00,7999.0,12.76,11.94,,0.0,161417.0,11.91,11.44,100.9,84.3,83.9,,406.3,19.28,0.0,1.415,2.35,2.29,3.78,2.29,1.89,0.101,0.0,7.46095,2.67,2.736,2.7,1.2,8.62
2024-03-04 02:00:00,-7.0,2024-03-04 09:00:00,7999.0,12.76,11.94,,0.0,161417.0,11.91,11.45,100.8,84.3,83.5,,406.3,19.29,0.0,1.415,2.5,2.33,6.54,2.31,2.01,0.444,0.0,7.461015,2.63,2.698,2.7,1.2,8.62
2024-03-04 02:15:00,-7.0,2024-03-04 09:15:00,7999.0,12.75,11.94,,0.0,161417.0,11.91,11.46,100.8,84.3,83.2,,406.5,19.14,0.0,1.415,2.32,2.29,3.03,2.28,1.92,0.038,0.0,7.459519,2.57,2.646,2.6,1.2,8.61
2024-03-04 02:30:00,-7.0,2024-03-04 09:30:00,7999.0,12.75,11.94,,0.0,161417.0,11.91,11.48,100.8,84.3,83.2,,406.7,19.18,0.0,1.415,2.65,2.38,16.52,2.38,1.96,2.535,0.0,7.459934,2.51,2.587,2.6,1.2,8.61
2024-03-04 02:45:00,-7.0,2024-03-04 09:45:00,7999.0,12.74,11.94,,0.0,161417.0,11.91,11.49,100.7,84.2,83.0,,406.8,18.97,0.0,1.415,2.47,2.43,4.37,2.41,1.96,0.091,0.0,7.457833,2.45,2.523,2.5,1.2,8.61
2024-03-04 03:00:00,-7.0,2024-03-04 10:00:00,7999.0,12.74,11.94,,0.0,161417.0,11.91,11.51,100.8,84.3,83.0,,406.8,19.02,0.0,1.415,2.84,2.43,23.06,2.42,2.13,5.018,0.0,7.458363,2.42,2.483,2.5,1.2,8.61
2024-03-04 03:15:00,-7.0,2024-03-04 10:15:00,7999.0,12.73,11.94,,0.0,161417.0,11.91,11.5,100.7,84.3,83.3,,406.8,18.99,0.0,1.415,2.44,2.38,3.4,2.38,2.08,0.06,0.0,7.458076,2.43,2.476,2.4,1.2,8.61
2024-03-04 03:30:00,-7.0,2024-03-04 10:30:00,7999.0,12.73,11.94,,0.0,161417.0,11.91,11.52,100.8,84.3,82.9,,406.8,19.04,0.0,1.415,2.48,2.45,4.32,2.45,1.98,0.091,0.0,7.458573,2.4,2.467,2.4,1.2,8.6
2024-03-04 03:45:00,-7.0,2024-03-04 10:45:00,7999.0,12.73,11.94,,0.0,161417.0,11.91,11.52,100.7,84.2,82.6,,406.8,18.94,0.0,1.415,2.81,2.43,18.28,2.44,2.01,4.105,0.0,7.457578,2.36,2.426,2.4,1.2,8.6
2024-03-04 04:00:00,-7.0,2024-03-04 11:00:00,7999.0,12.73,11.94,,0.0,161417.0,11.91,11.54,100.7,84.2,82.6,,407.1,18.99,0.0,1.415,2.57,2.51,4.27,2.51,1.93,0.124,0.0,7.458026,2.29,2.371,2.3,1.2,8.59
2024-03-04 04:15:00,-7.0,2024-03-04 11:15:00,7999.0,12.72,11.93,,0.0,161417.0,11.91,11.56,100.8,84.3,82.2,,407.2,19.04,0.0,1.415,2.56,2.52,3.8,2.52,2.16,0.065,0.0,7.458484,2.25,2.31,2.3,1.2,8.59
2024-03-04 04:30:00,-7.0,2024-03-04 11:30:00,7999.0,12.72,11.93,,0.0,161417.0,11.91,11.57,100.8,84.3,82.6,,407.3,18.83,0.0,1.415,2.63,2.57,4.24,2.56,2.12,0.123,0.0,7.45641,2.22,2.282,2.3,1.2,8.59
2024-03-04 04:45:00,-7.0,2024-03-04 11:45:00,7999.0,12.71,11.93,,0.0,161417.0,11.91,11.59,100.8,84.3,82.5,,407.5,18.91,0.0,1.415,2.58,2.48,7.67,2.47,2.13,0.359,0.0,7.457237,2.16,2.234,2.2,1.2,8.59
2024-03-04 05:00:00,-7.0,2024-03-04 12:00:00,7999.0,12.71,11.93,,0.0,161417.0,11.91,11.6,100.8,84.3,82.8,,407.6,18.76,0.0,1.415,3.37,2.59,25.1,2.54,2.15,10.96,0.0,7.455695,2.11,2.18,2.1,1.2,8.59
2024-03-04 05:15:00,-7.0,2024-03-04 12:15:00,7999.0,12.7,11.93,,0.0,161417.0,11.91,11.62,100.8,84.3,82.8,,407.8,18.76,0.0,1.415,2.48,2.45,3.58,2.44,1.88,0.093,0.0,7.455768,2.06,2.133,2.1,1.2,8.58
2024-03-04 05:30:00,-7.0,2024-03-04 12:30:00,7999.0,12.71,11.93,,0.0,161417.0,11.91,11.62,100.8,84.3,82.8,,407.7,18.98,0.0,1.415,2.45,2.41,3.73,2.41,1.95,0.068,0.0,7.457882,2.06,2.12,2.1,1.2,8.58
2024-03-04 05:45:00,-7.0,2024-03-04 12:45:00,7999.0,12.7,11.93,,0.0,161417.0,11.91,11.64,100.8,84.3,82.6,,407.8,19.28,0.0,1.415,2.6,2.47,4.94,2.4,2.09,0.308,0.0,7.460968,2.03,2.096,2.1,1.2,8.58
2024-03-04 06:00:00,-7.0,2024-03-04 13:00:00,7999.0,12.7,11.93,,0.0,161417.0,11.91,11.64,100.8,84.3,82.4,,407.8,19.69,0.0,1.415,2.47,2.44,3.84,2.43,2.06,0.064,0.0,7.464989,2.0,2.07,2.0,1.2,8.58
2024-03-04 06:15:00,-7.0,2024-03-04 13:15:00,7999.0,12.7,11.93,,0.0,161417.0,11.91,11.66,100.8,84.3,82.0,,407.9,19.7,0.0,1.415,2.58,2.47,4.36,2.47,2.02,0.203,0.0,7.46511,1.97,2.036,2.0,1.2,8.58
2024-03-04 06:30:00,-7.0,2024-03-04 13:30:00,7999.0,12.7,11.93,,0.0,161417.0,11.91,11.66,100.8,84.3,82.0,,408.1,19.66,0.0,1.415,12.61,12.55,16.36,12.56,10.1,1.217,1.0,7.464767,1.95,2.01,2.0,1.2,8.58
2024-03-04 06:45:00,-7.0,2024-03-04 13:45:00,7999.0,12.7,11.94,,0.0,161417.0,11.91,11.66,100.8,84.3,81.8,,408.1,19.44,0.0,1.415,11.51,11.43,13.54,11.45,10.03,0.575,1.0,7.462529,1.95,2.004,2.0,1.2,8.58
2024-03-04 07:00:00,-7.0,2024-03-04 14:00:00,7999.0,12.7,11.93,,0.0,161417.0,11.91,11.66,100.8,84.3,81.3,,408.1,19.5,0.0,1.415,10.14,10.04,17.64,10.05,8.95,0.904,1.0,7.463134,1.95,2.011,2.0,1.2,8.58
2024-03-04 07:15:00,-7.0,2024-03-04 14:15:00,7999.0,12.7,11.93,,0.0,161417.0,11.91,11.67,100.8,84.3,80.7,,407.9,19.3,0.0,1.415,22.81,22.83,25.98,22.87,20.74,0.814,1.0,7.461101,1.93,1.99,2.0,1.2,8.58
2024-03-04 07:30:00,-7.0,2024-03-04 14:30:00,7999.0,12.71,11.93,,0.0,161417.0,11.91,11.71,101.1,84.5,80.4,,407.9,18.94,0.0,1.415,15.49,15.49,18.18,15.54,13.34,0.882,1.0,7.457531,1.88,1.955,1.9,1.2,8.58
2024-03-04 07:45:00,-7.0,2024-03-04 14:45:00,7999.0,12.74,11.94,,0.0,161417.0,11.91,11.77,101.5,84.9,80.3,,408.1,19.0,0.0,1.415,7.35,7.26,10.46,7.21,6.48,0.343,1.0,7.458165,1.84,1.914,1.9,1.2,8.58
2024-03-04 08:00:00,-7.0,2024-03-04 15:00:00,7999.0,12.76,11.94,,0.0,161417.0,11.91,11.81,101.7,85.0,79.19,,408.2,18.56,0.0,1.415,3.48,3.45,7.69,3.47,2.65,0.346,1.0,7.453737,1.8,1.873,1.8,1.2,8.58
2024-03-04 08:15:00,-7.0,2024-03-04 15:15:00,7999.0,12.77,11.94,,0.0,161417.0,11.91,11.81,101.7,85.1,79.96,,408.1,18.41,0.0,1.415,3.94,3.91,5.22,3.9,3.34,0.102,1.0,7.452249,1.81,1.872,1.8,1.2,8.58
2024-03-04 08:30:00,-7.0,2024-03-04 15:30:00,7999.0,12.78,11.94,,0.0,161417.0,11.91,11.83,101.9,85.2,78.26,,407.9,18.11,0.0,1.415,4.91,4.87,6.09,4.85,4.08,0.17,1.0,7.449202,1.8,1.867,1.8,1.2,8.59
2024-03-04 08:45:00,-7.0,2024-03-04 15:45:00,7999.0,12.78,11.94,,0.0,161417.0,11.91,11.87,102.1,85.4,77.31,,407.9,17.95,0.0,1.415,3.45,3.43,4.15,3.42,2.93,0.063,1.0,7.447609,1.79,1.855,1.8,1.2,8.59
2024-03-04 09:00:00,-7.0,2024-03-04 16:00:00,7999.0,12.78,11.94,,0.0,161417.0,11.91,11.89,102.3,85.6,76.77,,407.8,17.97,0.0,1.415,3.21,3.11,7.07,3.09,2.55,0.292,1.0,7.447853,1.78,1.849,1.8,1.2,8.59
2024-03-04 09:15:00,-7.0,2024-03-04 16:15:00,7999.0,12.78,11.94,,0.0,161417.0,11.91,11.93,102.6,85.8,76.22,,407.7,17.94,0.0,1.415,3.11,3.07,4.79,3.06,2.49,0.128,1.0,7.44752,1.74,1.808,1.8,1.2,8.59
2024-03-04 09:30:00,-7.0,2024-03-04 16:30:00,7999.0,12.8,11.94,,0.0,161417.0,11.91,11.99,103.1,86.2,75.87,,407.6,17.77,0.0,1.415,4.65,4.65,5.78,4.66,3.89,0.152,1.0,7.445852,1.74,1.788,1.8,1.2,8.59
2024-03-04 09:45:00,-7.0,2024-03-04 16:45:00,7999.0,12.82,11.94,,0.0,161417.0,11.91,12.03,103.5,86.5,74.04,,407.6,17.82,0.0,1.415,6.39,6.23,13.04,6.2,5.63,0.654,1.0,7.446377,1.76,1.814,1.8,1.2,8.6
2024-03-04 10:00:00,-7.0,2024-03-04 17:00:00,7999.0,12.86,11.94,,0.0,161417.0,11.91,12.09,104.0,87.0,71.59,,407.3,17.78,0.0,1.415,5.79,5.67,9.7,5.67,5.08,0.363,1.0,7.445902,1.79,1.844,1.8,1.2,8.61
2024-03-04 10:15:00,-7.0,2024-03-04 17:15:00,7999.0,12.88,11.94,,0.0,161417.0,11.91,12.05,103.9,86.9,68.45,,407.0,18.6,0.0,1.415,7.23,7.19,8.48,7.21,6.47,0.149,1.0,7.45413,1.86,2.07,1.9,1.2,8.61
2024-03-04 10:30:00,-7.0,2024-03-04 17:30:00,7999.0,13.02,11.94,,0.0,161417.0,11.91,12.09,104.4,87.3,66.95,,407.0,20.18,0.0,1.415,8.58,8.34,12.66,8.34,7.44,0.879,1.0,7.469888,1.92,2.013,1.9,1.2,8.61
2024-03-04 10:45:00,-7.0,2024-03-04 17:45:00,7999.0,13.31,11.95,,0.0,161417.0,11.91,12.1,104.6,87.4,63.83,,406.7,18.51,0.0,1.415,6.42,6.37,11.33,6.36,4.87,0.614,1.0,7.45327,1.94,2.03,2.0,1.2,8.62
2024-03-04 11:00:00,-7.0,2024-03-04 18:00:00,7999.0,13.43,11.95,,0.0,161417.0,11.91,12.06,104.1,87.1,64.29,,406.8,17.17,0.0,1.415,6.71,6.66,9.88,6.66,5.33,0.388,1.0,7.439873,1.9,1.981,1.9,1.2,8.62
2024-03-04 11:15:00,-7.0,2024-03-04 18:15:00,7999.0,13.46,11.95,,0.0,161417.0,11.91,12.02,103.4,86.5,67.82,,407.2,17.08,0.0,1.415,3.44,3.36,7.14,3.32,2.93,0.219,1.0,7.438919,1.79,1.903,1.9,1.2,8.62
2024-03-04 11:30:00,-7.0,2024-03-04 18:30:00,7999.0,13.67,11.95,,0.0,161417.0,11.91,12.07,103.9,86.9,68.5,,406.6,17.38,0.0,1.415,3.29,3.22,4.72,3.23,2.83,0.115,1.0,7.441972,1.78,1.846,1.8,1.2,8.62
2024-03-04 11:45:00,-7.0,2024-03-04 18:45:00,7999.0,13.87,11.95,,0.0,161417.0,11.91,12.06,103.8,86.8,69.25,,406.7,17.46,0.0,1.415,3.97,3.9,5.97,3.9,3.51,0.145,1.0,7.442752,1.8,1.861,1.8,1.2,8.62
2024-03-04 12:00:00,-7.0,2024-03-04 19:00:00,7999.0,14.01,11.95,,0.0,161417.0,11.91,12.05,103.8,86.8,68.5,,406.7,17.0,0.0,1.415,4.33,4.09,13.71,4.08,3.63,1.566,1.0,7.438097,1.81,1.924,1.9,1.2,8.63
2024-03-04 12:15:00,-7.0,2024-03-04 19:15:00,7999.0,14.06,11.95,,0.0,161417.0,11.91,12.01,103.6,86.7,70.06,,406.8,17.19,0.0,1.415,3.23,3.22,3.91,3.22,2.73,0.046,1.0,7.439988,1.89,2.122,1.9,1.2,8.61
2024-03-04 12:30:00,-7.0,2024-03-04 19:30:00,7999.0,14.11,11.95,,0.0,161417.0,11.91,12.02,104.2,87.2,71.28,,406.8,16.42,0.0,1.415,3.12,3.03,8.42,3.03,2.57,0.377,0.0,7.432357,2.07,2.24,2.1,1.2,8.61
2024-03-04 12:45:00,-7.0,2024-03-04 19:45:00,7999.0,14.1,11.95,,0.0,161417.0,11.91,12.01,104.3,87.3,72.23,,406.6,15.93,0.0,1.415,2.95,2.92,3.72,2.91,2.54,0.05,0.0,7.427448,2.12,2.353,2.2,1.2,8.61
2024-03-04 13:00:00,-7.0,2024-03-04 20:00:00,7999.0,14.26,11.95,,0.0,161417.0,11.91,12.02,104.6,87.5,68.16,,406.4,16.92,0.0,1.415,3.13,3.04,5.16,3.02,2.59,0.167,0.0,7.437377,2.21,2.422,2.2,1.2,8.6
2024-03-04 13:15:00,-7.0,2024-03-04 20:15:00,7999.0,14.74,11.95,,0.0,161417.0,11.91,12.03,104.9,87.7,69.03,,406.1,16.78,0.0,1.415,3.24,3.19,5.58,3.2,2.51,0.138,0.0,7.435956,2.26,2.47,2.3,1.2,8.6
2024-03-04 13:30:00,-7.0,2024-03-04 20:30:00,7999.0,14.71,11.95,,0.0,161417.0,11.91,12.08,105.6,88.3,71.13,,405.8,16.74,0.0,1.415,3.47,3.44,5.05,3.44,2.8,0.124,0.0,7.435516,2.33,2.536,2.4,1.2,8.61
2024-03-04 13:45:00,-7.0,2024-03-04 20:45:00,7999.0,14.16,11.95,,0.0,161417.0,11.91,12.02,104.9,87.8,71.94,,405.8,16.79,0.0,1.415,3.6,3.5,6.73,3.49,3.02,0.223,0.0,7.43606,2.31,2.521,2.4,1.2,8.61
2024-03-04 14:00:00,-7.0,2024-03-04 21:00:00,7999.0,13.95,11.95,,0.0,161417.0,11.91,11.96,104.4,87.3,74.93,,406.0,16.89,0.0,1.415,3.51,3.42,9.65,3.42,3.03,0.462,0.0,7.437072,2.3,2.498,2.3,1.2,8.6
2024-03-04 14:15:00,-7.0,2024-03-04 21:15:00,7999.0,14.73,11.95,,0.0,161417.0,11.91,12.07,105.7,88.4,70.93,,405.6,16.93,0.0,1.415,3.46,3.37,6.42,3.35,2.82,0.217,0.0,7.437412,2.43,2.571,2.4,1.2,8.61
2024-03-04 14:30:00,-7.0,2024-03-04 21:30:00,7999.0,14.75,11.95,,0.0,161417.0,11.91,12.1,106.2,88.8,70.44,,405.7,17.02,0.0,1.415,3.34,3.32,4.05,3.33,2.89,0.053,0.0,7.438327,2.48,2.633,2.5,1.2,8.62
2024-03-04 14:45:00,-7.0,2024-03-04 21:45:00,7999.0,14.72,11.96,,0.0,0.0,0.0,12.13,106.5,89.1,61.95,,406.1,16.859,0.0,-9.84,3.42,3.38,4.46,3.41,3.01,0.073,0.0,7.326741,2.54,2.69,2.6,0.0,8.62
2024-03-04 15:00:00,-7.0,2024-03-04 22:00:00,7999.0,14.69,11.96,,0.0,0.0,0.0,12.13,106.7,89.2,64.66,,406.8,16.898,0.0,-9.84,3.52,3.45,6.13,3.44,2.95,0.178,0.0,7.327134,2.58,2.733,2.6,0.0,8.63
2024-03-04 15:15:00,-7.0,2024-03-04 22:15:00,7999.0,14.66,11.96,2.928369,0.0,0.0,0.0,12.14,106.9,89.4,63.57,,407.3,14.904,0.0,-9.84,3.44,3.36,6.11,3.35,2.87,0.197,0.0,7.307186,2.63,2.813,2.7,0.0,8.63
2024-03-04 15:30:00,-7.0,2024-03-04 22:30:00,7999.0,14.44,11.96,2.986144,0.0,0.0,0.0,12.11,106.7,89.3,61.74,,408.1,15.472999999999999,0.0,-9.84,3.32,3.27,4.35,3.25,2.79,0.081,0.0,7.312882,2.65,2.809,2.7,0.0,8.63
2024-03-04 15:45:00,-7.0,2024-03-04 22:45:00,7999.0,14.67,11.96,3.058695,0.0,0.0,0.0,12.1,106.7,89.3,67.5,,408.4,16.174,0.0,-9.84,3.36,3.33,4.78,3.33,2.86,0.082,0.0,7.319888,2.68,2.81,2.7,0.0,8.63
2024-03-04 16:00:00,-7.0,2024-03-04 23:00:00,7999.0,14.63,11.96,3.154875,0.0,0.0,0.0,12.05,106.3,88.9,73.95,,408.6,17.078,0.0,-9.84,3.67,3.54,8.4,3.54,3.01,0.392,0.0,7.328934,2.71,2.786,2.7,0.0,8.63
2024-03-04 16:15:00,-7.0,2024-03-04 23:15:00,7999.0,14.27,11.96,3.240583,0.0,0.0,0.0,12.04,106.4,89.0,71.57,,408.4,17.862000000000002,0.0,-9.84,3.79,3.67,9.85,3.68,3.06,0.639,0.0,7.336774,2.76,2.826,2.8,0.0,8.63
2024-03-04 16:30:00,-7.0,2024-03-04 23:30:00,7999.0,14.28,11.96,3.293268,0.0,0.0,0.0,12.05,106.6,89.1,73.75,,408.1,18.335,0.0,-9.84,3.73,3.66,6.82,3.65,3.05,0.212,0.0,7.341496,2.8,2.868,2.8,0.0,8.64
2024-03-04 16:45:00,-7.0,2024-03-04 23:45:00,7999.0,14.28,11.96,3.348552,0.0,0.0,0.0,11.97,106.0,88.7,78.57,,408.3,18.822,0.0,-9.84,3.98,3.65,27.07,3.64,2.92,5.847,0.0,7.346373,2.83,2.89,2.9,0.0,8.64
2024-03-04 17:00:00,-7.0,2024-03-05 00:00:00,7999.0,14.29,11.96,3.376418,0.0,0.0,0.0,11.95,105.9,88.6,80.6,,408.2,19.07,0.0,-9.84,3.76,3.58,11.89,3.58,2.93,1.268,0.0,7.348802,2.87,2.916,2.9,0.0,8.63
2024-03-04 17:15:00,-7.0,2024-03-05 00:15:00,7999.0,14.14,11.95,3.367121,0.0,0.0,0.0,11.92,105.8,88.5,78.98,,408.4,18.984,0.0,-9.84,3.45,3.36,5.12,3.32,2.84,0.199,0.0,7.347993,2.92,2.962,3.0,0.0,8.63
2024-03-04 17:30:00,-7.0,2024-03-05 00:30:00,7999.0,13.95,11.95,3.357445,0.0,0.0,0.0,11.88,105.6,88.3,80.2,,408.6,18.9,0.0,-9.84,3.53,3.41,8.76,3.4,2.93,0.421,0.0,7.34715,2.97,3.007,3.0,0.0,8.63
2024-03-04 17:45:00,-7.0,2024-03-05 00:45:00,7999.0,13.8,11.95,3.363425,0.0,0.0,0.0,11.86,105.5,88.2,79.81,,408.3,18.951999999999998,0.0,-9.84,3.62,3.41,9.34,3.41,2.99,0.772,0.0,7.347672,3.0,3.038,3.0,0.0,8.63
2024-03-04 18:00:00,-7.0,2024-03-05 01:00:00,7999.0,13.64,11.95,3.367525,0.0,0.0,0.0,11.82,105.2,88.0,80.1,,408.3,18.988,0.0,-9.84,3.48,3.39,5.06,3.37,2.84,0.164,0.0,7.348028,3.01,3.04,3.0,0.0,8.63
2024-03-04 18:15:00,-7.0,2024-03-05 01:15:00,7999.0,13.45,11.95,3.353671,0.0,0.0,0.0,11.78,104.8,87.7,80.3,,408.4,18.867,0.0,-9.84,3.42,3.34,5.35,3.34,2.9,0.172,0.0,7.34682,3.03,3.059,3.1,0.0,8.63
2024-03-04 18:30:00,-7.0,2024-03-05 01:30:00,7999.0,13.3,11.94,3.343101,0.0,0.0,0.0,11.73,104.5,87.4,79.63,,408.6,18.775,0.0,-9.84,3.53,3.39,7.72,3.35,2.75,0.468,0.0,7.345895,3.06,3.081,3.1,0.0,8.63
2024-03-04 18:45:00,-7.0,2024-03-05 01:45:00,7999.0,13.19,11.94,3.342183,0.0,0.0,0.0,11.7,104.3,87.2,78.41,,408.7,18.766,0.0,-9.84,3.21,3.15,5.73,3.16,2.49,0.194,0.0,7.345815,3.07,3.095,3.1,0.0,8.63
2024-03-04 19:00:00,-7.0,2024-03-05 02:00:00,7999.0,13.12,11.94,3.340844,0.0,0.0,0.0,11.68,104.1,87.1,77.75,,408.7,18.755,0.0,-9.84,3.11,3.04,4.83,3.04,2.6,0.155,0.0,7.345697,3.07,3.098,3.1,0.0,8.63
2024-03-04 19:15:00,-7.0,2024-03-05 02:15:00,7999.0,13.07,11.94,3.339193,0.0,0.0,0.0,11.68,104.1,87.0,76.46,,408.7,18.740000000000002,0.0,-9.84,3.05,2.98,4.97,2.95,2.52,0.159,0.0,7.345552,3.06,3.09,3.1,0.0,8.64
2024-03-04 19:30:00,-7.0,2024-03-05 02:30:00,7999.0,13.03,11.94,3.363665,0.0,0.0,0.0,11.68,104.0,87.0,75.57,,408.6,18.954,0.0,-9.84,3.09,3.01,8.51,3.02,2.52,0.415,0.0,7.347692,3.04,3.073,3.1,0.0,8.63
2024-03-04 19:45:00,-7.0,2024-03-05 02:45:00,7999.0,13.01,11.94,3.369909,0.0,0.0,0.0,11.69,104.0,87.0,75.51,,408.5,19.009999999999998,0.0,-9.84,2.83,2.82,3.31,2.82,2.43,0.038,0.0,7.348236,3.01,3.043,3.0,0.0,8.63
2024-03-04 20:00:00,-7.0,2024-03-05 03:00:00,7999.0,13.0,11.94,3.402292,0.0,0.0,0.0,11.69,103.9,86.9,75.38,,408.4,19.29,0.0,-9.84,2.87,2.8,5.63,2.8,2.26,0.244,0.0,7.351039,2.98,3.015,3.0,0.0,8.63
2024-03-04 20:15:00,-7.0,2024-03-05 03:15:00,7999.0,12.98,11.94,3.457891,0.0,0.0,0.0,11.7,103.9,86.9,75.8,,408.2,19.759999999999998,0.0,-9.84,2.91,2.76,10.95,2.72,2.26,0.843,0.0,7.355794,2.93,2.98,3.0,0.0,8.64
2024-03-04 20:30:00,-7.0,2024-03-05 03:30:00,7999.0,12.97,11.94,3.518552,0.0,0.0,0.0,11.71,103.9,86.9,75.87,,408.2,20.27,0.0,-9.84,3.15,3.02,8.12,3.0,2.28,0.51,0.0,7.360898,2.91,2.943,2.9,0.0,8.64
2024-03-04 20:45:00,-7.0,2024-03-05 03:45:00,7999.0,12.96,11.94,3.557665,0.0,0.0,0.0,11.71,103.8,86.8,77.02,,408.2,20.6,0.0,-9.84,2.99,2.84,8.63,2.82,2.35,0.548,0.0,7.364145,2.87,2.916,2.9,0.0,8.64
2024-03-04 21:00:00,-7.0,2024-03-05 04:00:00,7999.0,12.95,11.94,3.570313,0.0,0.0,0.0,11.72,103.8,86.8,78.04,,408.1,20.7,0.0,-9.84,3.42,3.06,17.54,3.02,2.34,3.244,0.0,7.365188,2.83,2.878,2.9,0.0,8.64
2024-03-04 21:15:00,-7.0,2024-03-05 04:15:00,7999.0,12.94,11.94,3.618017,0.0,0.0,0.0,11.76,103.9,86.9,78.86,,408.1,21.09,0.0,-9.84,2.92,2.8,6.32,2.79,2.23,0.322,0.0,7.369089,2.78,2.841,2.8,0.0,8.64
2024-03-04 21:30:00,-7.0,2024-03-05 04:30:00,7999.0,12.93,11.94,3.631518,0.0,0.0,0.0,11.78,104.0,87.0,79.68,,407.8,21.2,0.0,-9.84,3.31,3.06,12.0,3.02,2.58,1.298,0.0,7.370183,2.74,2.784,2.8,0.0,8.64
2024-03-04 21:45:00,-7.0,2024-03-05 04:45:00,7999.0,12.92,11.94,3.619037,0.0,0.0,0.0,11.74,103.7,86.7,81.3,,407.4,21.1,0.0,-9.84,2.93,2.75,6.68,2.74,2.25,0.483,0.0,7.369171,2.74,2.777,2.8,0.0,8.64
2024-03-04 22:00:00,-7.0,2024-03-05 05:00:00,7999.0,12.91,11.94,3.60724,0.0,0.0,0.0,11.7,103.4,86.4,82.8,,407.1,21.009999999999998,0.0,-9.84,2.84,2.67,8.21,2.65,2.07,0.639,0.0,7.368212,2.73,2.773,2.8,0.0,8.63
2024-03-04 22:15:00,-7.0,2024-03-05 05:15:00,7999.0,12.91,11.94,3.596823,0.0,0.0,0.0,11.67,103.1,86.2,84.2,,406.8,20.92,0.0,-9.84,2.75,2.51,7.77,2.5,1.94,0.796,0.0,7.367362,2.74,2.774,2.8,0.0,8.63
2024-03-04 22:30:00,-7.0,2024-03-05 05:30:00,7999.0,12.9,11.94,3.565303,0.0,0.0,0.0,11.64,102.8,86.0,84.5,,406.3,20.66,0.0,-9.84,2.65,2.4,8.2,2.37,1.88,0.818,0.0,7.364776,2.72,2.772,2.8,0.0,8.63
2024-03-04 22:45:00,-7.0,2024-03-05 05:45:00,7999.0,12.88,11.94,3.555594,0.0,0.0,0.0,11.63,102.6,85.8,84.9,,405.9,20.58,0.0,-9.84,2.41,2.34,4.05,2.33,1.9,0.123,0.0,7.363975,2.68,2.728,2.7,0.0,8.63
2024-03-04 23:00:00,-7.0,2024-03-05 06:00:00,7999.0,12.88,11.94,3.530686,0.0,0.0,0.0,11.62,102.4,85.7,85.2,,405.8,20.380000000000003,0.0,-9.84,2.44,2.26,7.71,2.23,1.98,0.607,0.0,7.361909,2.67,2.714,2.7,0.0,8.62
2024-03-04 23:15:00,-7.0,2024-03-05 06:15:00,7999.0,12.87,11.94,3.503626,0.0,0.0,0.0,11.63,102.3,85.6,85.7,,405.7,20.15,0.0,-9.84,2.46,2.31,8.96,2.29,1.92,0.681,0.0,7.359651,2.62,2.671,2.7,0.0,8.62
2024-03-04 23:30:00,-7.0,2024-03-05 06:30:00,7999.0,12.87,11.94,3.480496,0.0,0.0,0.0,11.62,102.2,85.5,86.1,,405.6,19.96,0.0,-9.84,2.43,2.27,10.18,2.23,1.87,0.818,0.0,7.357707,2.59,2.647,2.6,0.0,8.62
