Timestamp,LeftBank,RightBank_1,RightBank_2
2024-02-14 12:51:48,85760,84580,85872
2024-02-14 13:23:51,81031,73932,82441
2024-02-14 13:26:00,82166,70388,80761
2024-02-14 13:57:26,80592,72524,85577
2024-02-14 13:59:32,83514,72332,79988
2024-02-14 14:30:01,83550,74764,84985
2024-02-14 14:32:04,86448,80204,86965
2024-02-14 15:02:29,83383,74356,86193
2024-02-14 15:04:33,83886,76148,86588
2024-02-14 15:35:00,83316,71028,78857
2024-02-14 15:37:05,82548,68916,82227
2024-02-14 16:07:30,80269,66548,75201
2024-02-14 16:09:32,81996,72244,77655
2024-02-14 16:40:00,82572,74164,79808
2024-02-14 16:42:05,83148,79732,80452
2024-02-14 17:12:27,82380,74508,77873
2024-02-14 17:14:33,84300,75124,79382
2024-02-14 17:44:59,85836,75852,81448
2024-02-14 17:46:52,88548,77132,82930
2024-02-14 18:17:15,79452,62708,80076
2024-02-14 18:18:52,82356,71540,77020
2024-02-14 18:49:15,0,0,0
2024-02-14 19:21:09,0,0,27936
2024-02-14 19:23:03,0,0,89996
2024-02-14 19:53:28,0,0,0
2024-02-14 19:55:14,480,0,81380
2024-02-14 20:25:36,0,3168,0
2024-02-14 20:27:24,0,4808,0
2024-02-14 20:57:48,0,0,26300
2024-02-14 20:59:35,0,0,0
2024-02-14 21:30:00,0,96,0
2024-02-14 21:31:34,0,328,0
2024-02-14 22:02:00,0,0,0
2024-02-14 22:03:51,0,0,0
2024-02-14 22:34:13,0,0,54180
2024-02-14 22:36:06,0,0,94668
2024-02-14 23:06:32,0,0,0
2024-02-14 23:08:21,0,6192,0
2024-02-14 23:38:45,0,0,106476
2024-02-14 23:40:38,0,35080,0
2024-02-15 00:11:02,13620,10688,76436
2024-02-15 00:12:45,0,73720,89068
2024-02-15 00:43:07,0,7520,0
2024-02-15 00:44:56,0,0,0
2024-02-15 01:15:20,0,0,91956
2024-02-15 01:17:07,0,0,42944
2024-02-15 01:47:28,0,0,0
2024-02-15 01:49:18,0,0,26344
2024-02-15 02:19:40,0,0,0
2024-02-15 02:21:34,0,0,0
2024-02-15 02:51:59,0,0,0
2024-02-15 02:53:48,0,1728,65756
2024-02-15 03:24:09,160,0,0
2024-02-15 03:25:52,0,320,102212
2024-02-15 03:56:14,0,0,0
2024-02-15 03:57:50,0,736,0
2024-02-15 04:28:15,0,0,0
2024-02-15 04:30:07,0,0,0
2024-02-15 05:00:28,0,0,0
2024-02-15 05:02:22,0,0,0
2024-02-15 05:32:52,0,0,0
2024-02-15 05:34:42,7104,0,66996
2024-02-15 06:05:04,0,0,0
2024-02-15 06:06:51,0,0,49964
2024-02-15 06:37:22,44532,73660,111028
2024-02-15 06:39:07,0,0,0
2024-02-15 07:09:29,76716,65332,82356
2024-02-15 07:11:22,79596,67468,85764
2024-02-15 07:41:50,88140,72372,83927
2024-02-15 07:44:00,91620,77452,84152
2024-02-15 08:14:24,89029,71220,84315
2024-02-15 08:16:29,89037,75532,83994
2024-02-15 08:47:07,88026,72396,84002
2024-02-15 08:49:12,87955,74572,85221
2024-02-15 09:19:36,87588,70172,85077
2024-02-15 09:21:35,87756,71156,83994
2024-02-15 09:52:01,86748,77020,88297
2024-02-15 09:54:16,87564,71540,85851
2024-02-15 10:24:42,90365,75124,85029
2024-02-15 10:26:48,88601,73036,85758
2024-02-15 10:57:31,83694,76108,80242
2024-02-15 10:59:33,85006,76812,81891
2024-02-15 11:29:59,84969,75916,81976
2024-02-15 11:32:02,86149,73012,81324
2024-02-15 12:02:38,86732,77924,83065
2024-02-15 12:04:43,88807,76540,81657
2024-02-15 12:35:17,92028,73980,82287
2024-02-15 12:37:23,91236,77476,81966
2024-02-15 13:07:46,88524,74084,85249
2024-02-15 13:09:53,87972,82580,86019
2024-02-15 13:40:19,89124,77028,82403
2024-02-15 13:42:20,90828,71524,80474
2024-02-15 14:12:52,92580,72396,81531
2024-02-15 14:15:02,88164,70732,82413
2024-02-15 14:45:42,85836,72012,78856
2024-02-15 14:47:47,84684,74532,82095
2024-02-15 15:18:27,88908,71028,83221
2024-02-15 15:20:29,88140,68084,81352
2024-02-15 15:50:58,85737,73100,82834
2024-02-15 15:53:01,85668,70836,84007
2024-02-15 16:23:43,86630,67380,81769
2024-02-15 16:25:53,87604,70668,82480
2024-02-15 16:56:18,88140,70924,79886
2024-02-15 16:58:15,86244,68916,80710
2024-02-15 17:28:52,90468,77004,85457
2024-02-15 17:30:56,92796,78820,87916
2024-02-15 18:01:26,88332,74804,78559
2024-02-15 18:03:16,88716,75508,84652
2024-02-15 18:33:42,31264,36480,3400
2024-02-15 18:35:06,0,0,0
2024-02-15 19:05:34,0,0,0
2024-02-15 19:07:08,0,72,0
2024-02-15 19:37:40,0,0,0
2024-02-15 19:39:16,0,0,0
2024-02-15 20:09:43,0,0,0
2024-02-15 20:11:19,0,26024,76796
2024-02-15 20:41:43,0,0,0
2024-02-15 20:43:18,0,22184,0
2024-02-15 21:13:47,0,8604,64484
2024-02-15 21:15:21,0,27840,0
2024-02-15 21:45:45,0,0,0
2024-02-15 21:47:20,0,4688,0
2024-02-15 22:17:45,0,3408,0
2024-02-15 22:19:20,0,0,0
2024-02-15 22:49:51,0,10680,0
2024-02-15 22:51:27,0,0,0
2024-02-15 23:21:52,0,0,74936
2024-02-15 23:23:30,34016,0,0
2024-02-15 23:53:56,26484,0,86948
2024-02-15 23:55:34,0,0,0
2024-02-16 00:25:58,0,0,87116
2024-02-16 00:27:36,0,1952,85388
2024-02-16 00:58:04,35904,320,94556
2024-02-16 00:59:41,7456,0,97748
2024-02-16 01:30:20,0,0,0
2024-02-16 01:31:58,0,0,0
2024-02-16 02:02:26,35628,9376,108452
2024-02-16 02:04:03,0,0,0
2024-02-16 02:34:29,0,0,0
2024-02-16 02:36:09,0,0,0
2024-02-16 03:06:31,0,0,65412
2024-02-16 03:08:23,0,0,0
2024-02-16 03:38:45,0,0,102180
2024-02-16 03:40:33,0,0,0
2024-02-16 04:10:59,21920,21696,106404
2024-02-16 04:12:39,4032,0,95772
2024-02-16 04:43:10,28256,21152,105188
2024-02-16 04:44:53,3456,0,16664
2024-02-16 05:15:27,0,0,59280
2024-02-16 05:17:05,0,0,0
2024-02-16 05:47:27,15680,13536,95268
2024-02-16 05:49:11,0,0,44820
2024-02-16 06:19:33,65484,107240,109884
2024-02-16 06:21:17,37572,5376,106356
2024-02-16 06:51:38,3776,0,0
2024-02-16 06:53:21,0,0,28332
2024-02-16 07:23:40,89700,72332,84311
2024-02-16 07:25:45,87180,70540,81031
2024-02-16 07:56:07,91620,78868,83905
2024-02-16 07:58:10,89700,78420,83871
2024-02-16 08:28:33,91044,79956,83225
2024-02-16 08:30:38,90852,79148,83612
2024-02-16 09:01:09,89700,78396,85352
2024-02-16 09:03:14,89124,80100,82930
2024-02-16 09:33:37,91044,85644,84414
2024-02-16 09:35:43,94332,83500,84992
2024-02-16 10:06:05,88548,77436,83229
2024-02-16 10:08:11,87588,76452,84734
2024-02-16 10:38:33,91044,76732,84046
2024-02-16 10:40:42,90660,81004,81678
2024-02-16 11:11:05,87588,77308,83963
2024-02-16 11:13:10,88164,75276,81927
2024-02-16 11:43:33,84612,70132,77375
2024-02-16 11:45:45,77868,63900,49384
2024-02-16 12:16:10,91754,75300,87637
2024-02-16 12:18:20,84324,79612,84760
2024-02-16 12:48:44,92388,75580,84316
2024-02-16 12:50:50,93731,78460,83391
2024-02-16 13:21:12,91236,73908,82469
2024-02-16 13:23:20,89892,77260,82746
2024-02-16 13:53:45,91428,80332,82975
2024-02-16 13:55:53,85668,73356,81024
2024-02-16 14:26:17,89892,78372,82130
2024-02-16 14:28:23,86604,79228,79773
2024-02-16 14:58:46,85260,71884,83603
2024-02-16 15:00:51,86196,73740,81176
2024-02-16 15:31:14,91020,83764,87359
2024-02-16 15:33:22,88308,80116,88702
2024-02-16 16:03:45,90852,72372,78772
2024-02-16 16:05:51,90852,74484,78612
2024-02-16 16:36:14,87948,74740,82089
2024-02-16 16:38:23,86604,70004,80047
2024-02-16 17:08:48,91044,75516,81787
2024-02-16 17:10:50,88140,72804,83533
2024-02-16 17:41:11,92940,69580,79523
2024-02-16 17:43:19,89292,70348,78994
2024-02-16 18:13:42,89460,72244,83399
2024-02-16 18:15:26,88524,73588,79639
2024-02-16 18:45:48,0,0,2444
2024-02-16 18:47:25,0,0,0
2024-02-16 19:17:47,0,0,0
2024-02-16 19:19:35,0,3200,0
2024-02-16 19:49:59,0,0,58276
2024-02-16 19:51:46,0,10840,0
2024-02-16 20:22:09,0,0,0
2024-02-16 20:23:54,0,0,0
2024-02-16 20:54:16,14828,20576,78652
2024-02-16 20:56:01,0,0,0
2024-02-16 21:26:28,32960,74560,85716
2024-02-16 21:28:13,29844,102712,0
2024-02-16 21:58:41,39084,107416,99820
2024-02-16 22:00:28,27936,101824,92276
2024-02-16 22:30:50,35456,88152,81020
2024-02-16 22:32:36,33568,90344,63276
2024-02-16 23:03:03,33600,5664,0
2024-02-16 23:04:42,0,0,22260
2024-02-16 23:35:03,0,0,0
2024-02-16 23:36:40,0,0,0
2024-02-17 00:07:02,0,8,0
2024-02-17 00:08:37,0,0,0
2024-02-17 00:39:00,0,0,0
2024-02-17 00:40:35,0,0,0
2024-02-17 01:10:59,0,0,0
2024-02-17 01:12:34,0,0,0
2024-02-17 01:42:58,0,0,0
2024-02-17 01:44:32,0,0,2424
2024-02-17 02:14:58,0,0,2552
2024-02-17 02:16:34,0,0,0
2024-02-17 02:46:59,0,20544,0
2024-02-17 02:48:35,0,0,0
2024-02-17 03:18:59,0,0,0
2024-02-17 03:20:35,0,0,0
2024-02-17 03:50:58,0,0,0
2024-02-17 03:52:35,0,0,0
2024-02-17 04:22:59,0,0,0
2024-02-17 04:24:35,0,0,0
2024-02-17 04:55:07,0,0,0
2024-02-17 04:56:43,0,0,0
2024-02-17 05:27:36,0,27936,24600
2024-02-17 05:29:14,0,0,0
2024-02-17 05:59:41,0,512,9736
2024-02-17 06:01:16,0,0,0
2024-02-17 06:31:55,0,26560,39768
2024-02-17 06:33:30,192,14272,40560
2024-02-17 07:04:09,78708,89436,83212
2024-02-17 07:06:03,82380,123252,83148
2024-02-17 07:37:07,81588,78308,82515
2024-02-17 07:39:18,79860,80292,80705
2024-02-17 08:09:43,82164,75084,81664
2024-02-17 08:11:49,83700,94820,79890
2024-02-17 08:42:16,83508,74444,78678
2024-02-17 08:44:22,82740,74916,80361
2024-02-17 09:15:23,80628,76108,81186
2024-02-17 09:17:30,83702,73868,80275
2024-02-17 09:48:25,87732,100836,81022
2024-02-17 09:50:30,87012,82556,83772
2024-02-17 10:21:19,86737,102548,74476
2024-02-17 10:23:24,84549,93500,72940
2024-02-17 10:55:13,89082,80892,74008
2024-02-17 10:57:22,88221,76668,75792
2024-02-17 11:27:53,84721,75980,81563
2024-02-17 11:30:01,83303,72524,82584
2024-02-17 12:00:26,82908,73596,81290
2024-02-17 12:02:32,81204,77244,82389
2024-02-17 12:32:56,82419,70476,81210
2024-02-17 12:35:02,84923,70476,79748
2024-02-17 13:05:25,92462,70988,80101
2024-02-17 13:07:30,93554,68108,80670
2024-02-17 13:37:55,96185,68428,81947
2024-02-17 13:40:00,97030,66380,81227
2024-02-17 14:10:24,93503,70220,83378
2024-02-17 14:12:25,91476,71564,87559
2024-02-17 14:42:48,89324,73700,85368
2024-02-17 14:44:45,91822,74212,85174
2024-02-17 15:15:08,89317,78628,79531
2024-02-17 15:17:02,89086,75468,80920
2024-02-17 15:47:27,81689,77684,83860
2024-02-17 15:49:21,88640,71324,82092
2024-02-17 16:19:44,119836,92956,81236
2024-02-17 16:21:33,100186,81052,86380
2024-02-17 16:51:56,79624,67348,7480
2024-02-17 16:53:27,79665,60180,75340
2024-02-17 17:23:47,89702,79715,80553
2024-02-17 17:25:45,86391,74218,80687
2024-02-17 17:56:08,83718,71116,81324
2024-02-17 17:58:14,88335,73918,82002
2024-02-17 18:28:37,70784,65548,74044
2024-02-17 18:30:07,52960,51424,56100
2024-02-17 19:00:30,0,0,74676
2024-02-17 19:02:13,0,0,0
2024-02-17 19:32:36,0,32920,0
2024-02-17 19:34:22,13152,12096,79180
2024-02-17 20:04:45,0,53272,0
2024-02-17 20:06:32,38292,105208,98428
2024-02-17 20:36:55,0,26488,0
2024-02-17 20:38:43,0,0,56040
2024-02-17 21:09:06,12096,0,0
2024-02-17 21:10:52,0,51928,0
2024-02-17 21:41:15,32288,92008,0
2024-02-17 21:43:02,40384,111940,95648
2024-02-17 22:13:25,0,88776,0
2024-02-17 22:15:11,37908,0,0
2024-02-17 22:45:35,35392,121460,110844
2024-02-17 22:47:21,35264,101544,40184
2024-02-17 23:17:47,0,0,63016
2024-02-17 23:19:33,9536,2496,46520
2024-02-17 23:49:58,36576,130424,93780
2024-02-17 23:51:45,0,0,0
2024-02-18 00:22:08,28768,93304,31104
2024-02-18 00:23:53,0,0,0
2024-02-18 00:54:16,0,0,0
2024-02-18 00:55:51,20428,119232,91160
2024-02-18 01:26:14,0,0,760
2024-02-18 01:27:48,0,0,0
2024-02-18 01:58:10,0,0,0
2024-02-18 01:59:45,0,0,45944
2024-02-18 02:30:08,27008,0,0
2024-02-18 02:31:41,26496,69640,83268
2024-02-18 03:02:10,0,0,53940
2024-02-18 03:03:43,0,0,0
2024-02-18 03:34:09,0,0,0
2024-02-18 03:35:43,0,0,0
2024-02-18 04:06:06,0,0,74724
2024-02-18 04:07:58,0,106528,51760
2024-02-18 04:38:21,0,111392,88388
2024-02-18 04:40:10,0,38416,0
2024-02-18 05:10:43,0,50880,0
2024-02-18 05:12:36,0,0,46636
2024-02-18 05:42:57,0,30120,0
2024-02-18 05:45:07,0,0,0
2024-02-18 06:15:30,0,0,0
2024-02-18 06:17:27,0,0,10752
2024-02-18 06:47:50,0,0,70004
2024-02-18 06:49:41,0,0,0
2024-02-18 07:20:02,89844,103780,86324
2024-02-18 07:22:05,87708,102204,86085
2024-02-18 07:52:28,87708,89380,88222
2024-02-18 07:54:34,85212,92300,93456
2024-02-18 08:24:59,82332,97996,84286
2024-02-18 08:27:07,85788,98020,94947
2024-02-18 08:57:32,86004,99620,89093
2024-02-18 08:59:37,86196,87844,88880
2024-02-18 09:30:02,85644,84260,86013
2024-02-18 09:32:07,85812,74468,89804
2024-02-18 10:02:31,84276,88612,85537
2024-02-18 10:04:36,80988,84708,84795
2024-02-18 10:35:01,80628,76004,83311
2024-02-18 10:37:09,80412,81764,86948
2024-02-18 11:07:32,80829,80868,83928
2024-02-18 11:09:39,79860,87500,87442
2024-02-18 11:40:05,85068,79780,100607
2024-02-18 11:42:10,84492,66700,89625
2024-02-18 12:12:33,81588,74724,101596
2024-02-18 12:14:43,88908,69220,95117
2024-02-18 12:45:06,89292,75044,92241
2024-02-18 12:47:11,85453,70756,86520
2024-02-18 13:17:34,86223,70948,84762
2024-02-18 13:19:40,92388,69796,94440
2024-02-18 13:50:04,81973,67684,105990
2024-02-18 13:52:14,83508,71140,108804
2024-02-18 14:22:37,84708,68196,83335
2024-02-18 14:24:41,84135,69324,81188
2024-02-18 14:55:03,85865,73572,83648
2024-02-18 14:57:09,86833,76900,87002
2024-02-18 15:27:32,84612,97916,84377
2024-02-18 15:29:38,83032,89980,83121
2024-02-18 16:00:02,84399,106220,82121
2024-02-18 16:02:09,85179,100028,92875
2024-02-18 16:32:32,83533,101500,92445
2024-02-18 16:34:40,84769,123980,90479
2024-02-18 17:05:04,88454,121884,88623
2024-02-18 17:07:09,86863,134220,86652
2024-02-18 17:37:32,84372,125444,87863
2024-02-18 17:39:37,84557,89388,85748
2024-02-18 18:10:06,70883,58856,40422
2024-02-18 18:12:09,75795,67491,72642
2024-02-18 18:42:32,0,0,0
2024-02-18 18:43:58,0,0,32
2024-02-18 19:14:21,0,0,0
2024-02-18 19:16:01,0,0,41684
2024-02-18 19:46:24,0,0,0
2024-02-18 19:48:03,0,0,0
2024-02-18 20:18:26,0,0,9952
2024-02-18 20:20:07,0,0,0
2024-02-18 20:50:29,0,0,0
2024-02-18 20:52:10,0,136,0
2024-02-18 21:22:32,64,49728,0
2024-02-18 21:24:17,0,7528,0
2024-02-18 21:54:39,0,2880,0
2024-02-18 21:56:15,0,9560,0
2024-02-18 22:26:37,0,38224,0
2024-02-18 22:28:15,64,31936,0
2024-02-18 22:58:37,8768,105952,29048
2024-02-18 23:00:17,102932,148336,105372
2024-02-18 23:30:39,0,0,0
2024-02-18 23:32:20,192,119048,0
2024-02-19 00:02:42,0,0,24360
2024-02-19 00:04:24,11200,99480,0
2024-02-19 00:34:51,62520,117544,74044
2024-02-19 00:36:30,133692,123512,110660
2024-02-19 01:06:52,0,0,0
2024-02-19 01:08:30,0,93272,0
2024-02-19 01:38:57,64,20008,0
2024-02-19 01:40:32,0,63072,0
2024-02-19 02:10:56,0,5384,0
2024-02-19 02:12:31,0,800,0
2024-02-19 02:42:53,0,57024,0
2024-02-19 02:44:27,0,75232,0
2024-02-19 03:14:50,0,1344,0
2024-02-19 03:16:23,0,0,0
2024-02-19 03:46:49,0,0,0
2024-02-19 03:48:22,0,0,0
2024-02-19 04:18:45,0,0,87340
2024-02-19 04:20:19,0,0,0
2024-02-19 04:50:41,0,0,0
2024-02-19 04:52:15,0,0,0
2024-02-19 05:22:38,0,33616,0
2024-02-19 05:24:11,0,21760,41112
2024-02-19 05:54:33,0,0,0
2024-02-19 05:56:08,0,0,82828
2024-02-19 06:26:31,0,5536,0
2024-02-19 06:28:04,0,20264,0
2024-02-19 06:58:25,81132,71348,82620
2024-02-19 07:00:14,83484,133860,81604
2024-02-19 07:30:35,90914,119036,82621
2024-02-19 07:32:50,88932,138940,82057
2024-02-19 08:03:22,88388,96956,83421
2024-02-19 08:05:30,87187,149204,84102
2024-02-19 08:35:58,88240,106236,81868
2024-02-19 08:38:06,85179,116732,79276
2024-02-19 09:08:31,87756,96572,82582
2024-02-19 09:10:39,88389,91260,80559
2024-02-19 09:41:04,86247,117692,82469
2024-02-19 09:43:13,86835,130428,82534
2024-02-19 10:13:38,87780,108412,82173
2024-02-19 10:15:45,87588,92348,81828
2024-02-19 10:46:08,85494,99644,77883
2024-02-19 10:48:15,86669,93052,79728
2024-02-19 11:18:38,84126,84476,78662
2024-02-19 11:20:44,84113,100604,79500
2024-02-19 11:51:07,85068,86716,78116
2024-02-19 11:53:11,83766,94868,77281
2024-02-19 12:23:35,84564,90620,81668
2024-02-19 12:25:40,84697,88316,80275
2024-02-19 12:56:05,82572,83900,81269
2024-02-19 12:58:11,85077,85052,80502
2024-02-19 13:28:34,85644,79484,81548
2024-02-19 13:30:40,85478,77884,78483
2024-02-19 14:01:06,86052,80508,78080
2024-02-19 14:03:11,85476,85372,79927
2024-02-19 14:33:34,87780,74188,77708
2024-02-19 14:35:37,85476,75260,78573
2024-02-19 15:06:03,85092,78908,78849
2024-02-19 15:08:00,83724,77372,80822
2024-02-19 15:38:23,83916,77116,80133
2024-02-19 15:40:27,81804,76772,80125
2024-02-19 16:10:50,81204,75172,78987
2024-02-19 16:12:52,82380,75492,80284
2024-02-19 16:43:16,82764,76772,82059
2024-02-19 16:45:17,82188,74852,81540
2024-02-19 17:15:41,82164,75748,78992
2024-02-19 17:17:39,83724,74316,80793
2024-02-19 17:48:04,85092,66380,83280
2024-02-19 17:49:58,86060,69132,83500
2024-02-19 18:20:21,32704,50692,112500
2024-02-19 18:22:22,15808,46212,109364
2024-02-19 18:52:44,0,0,62044
2024-02-19 18:54:51,78108,55328,84172
2024-02-19 19:25:14,77492,48948,96764
2024-02-19 19:27:06,0,0,79924
2024-02-19 19:57:26,0,0,0
2024-02-19 19:59:52,0,0,0
2024-02-19 20:30:15,13292,0,104116
2024-02-19 20:31:46,69568,0,87012
2024-02-19 21:02:12,0,0,16916
2024-02-19 21:03:50,0,0,18348
2024-02-19 21:34:16,0,0,0
2024-02-19 21:36:01,0,0,5664
2024-02-19 22:06:23,0,0,34924
2024-02-19 22:08:06,0,0,51276
2024-02-19 22:38:29,0,0,35884
2024-02-19 22:40:15,0,0,79052
2024-02-19 23:10:37,0,0,0
2024-02-19 23:12:19,0,0,60964
2024-02-19 23:42:41,0,0,0
2024-02-19 23:44:26,0,0,0
2024-02-20 00:14:49,0,0,41376
2024-02-20 00:16:29,0,0,0
2024-02-20 00:46:52,0,0,0
2024-02-20 00:48:33,0,0,0
2024-02-20 01:18:58,0,0,0
2024-02-20 01:20:39,0,0,0
2024-02-20 01:51:03,0,0,0
2024-02-20 01:52:42,0,0,0
2024-02-20 02:23:06,0,0,58028
2024-02-20 02:24:41,0,0,59748
2024-02-20 02:55:05,0,120,0
2024-02-20 02:56:40,0,8,0
2024-02-20 03:27:04,0,0,0
2024-02-20 03:28:45,0,0,0
2024-02-20 03:59:08,0,4752,0
2024-02-20 04:00:51,0,0,92468
2024-02-20 04:31:14,0,0,84732
2024-02-20 04:32:56,0,2896,0
2024-02-20 05:03:18,0,0,30492
2024-02-20 05:05:03,0,0,16428
2024-02-20 05:35:26,128,47336,0
2024-02-20 05:37:02,0,8896,100012
2024-02-20 06:07:24,0,1576,0
2024-02-20 06:09:01,0,28272,0
2024-02-20 06:39:24,0,0,30476
2024-02-20 06:41:02,0,0,23092
2024-02-20 07:11:21,85476,77436,78579
2024-02-20 07:13:29,84900,73980,79620
2024-02-20 07:43:52,81982,78972,81201
2024-02-20 07:46:02,84745,77396,81657
2024-02-20 08:16:26,80571,77460,80582
2024-02-20 08:18:37,79558,71572,76279
2024-02-20 08:49:03,83749,76732,81616
2024-02-20 08:51:10,80672,80436,82188
2024-02-20 09:21:36,83941,79596,81515
2024-02-20 09:23:42,83940,76284,81666
2024-02-20 09:54:11,83539,75068,83535
2024-02-20 09:56:18,82406,76452,82584
2024-02-20 10:26:42,83916,79356,82154
2024-02-20 10:28:48,82380,75132,83316
2024-02-20 10:59:12,83748,77052,83448
2024-02-20 11:01:22,85068,72396,83765
2024-02-20 11:31:56,82191,76796,83324
2024-02-20 11:34:05,85679,73916,83441
2024-02-20 12:04:28,85836,75876,82714
2024-02-20 12:06:37,85236,74468,83136
2024-02-20 12:37:02,88336,77348,81036
2024-02-20 12:39:09,86988,78012,80493
2024-02-20 13:09:33,87757,74468,82453
2024-02-20 13:11:32,90468,74916,80975
2024-02-20 13:41:57,86412,74380,84899
2024-02-20 13:44:03,83916,70644,85380
2024-02-20 14:14:30,83340,73332,82914
2024-02-20 14:16:36,88241,76516,85392
2024-02-20 14:47:01,85785,71332,84128
2024-02-20 14:49:08,85987,73188,82381
2024-02-20 15:19:31,79644,66204,75881
2024-02-20 15:21:37,38572,960,54463
2024-02-20 15:52:01,72878,63004,54179
2024-02-20 15:54:06,82092,71540,85924
2024-02-20 16:24:30,83724,73012,76242
2024-02-20 16:26:10,92966,76412,79750
2024-02-20 16:56:30,90252,68956,73166
2024-02-20 16:58:36,80628,66508,75893
2024-02-20 17:29:01,76704,69492,32714
2024-02-20 17:30:54,82332,72436,74877
2024-02-20 18:01:17,86796,77564,81793
2024-02-20 18:03:23,92004,76836,83286
2024-02-20 18:33:50,39488,28100,55548
2024-02-20 18:35:15,47232,23116,66732
2024-02-20 19:05:39,0,0,0
2024-02-20 19:07:26,0,0,75052
2024-02-20 19:37:48,0,2024,0
2024-02-20 19:39:29,0,0,43784
2024-02-20 20:09:52,0,0,76640
2024-02-20 20:11:37,0,8,0
2024-02-20 20:42:02,0,0,0
2024-02-20 20:43:44,0,5528,0
2024-02-20 21:14:07,0,0,20564
2024-02-20 21:15:51,0,0,0
2024-02-20 21:46:15,0,0,0
2024-02-20 21:47:57,0,2176,0
2024-02-20 22:18:19,0,0,0
2024-02-20 22:20:05,0,0,26044
2024-02-20 22:50:28,0,0,6216
2024-02-20 22:52:13,0,0,480
2024-02-20 23:22:35,0,0,12288
2024-02-20 23:24:19,0,0,55948
2024-02-20 23:54:42,0,70024,102756
2024-02-20 23:56:35,0,0,76148
2024-02-21 00:27:00,13444,0,104140
2024-02-21 00:28:55,0,0,0
2024-02-21 00:59:19,0,0,96468
2024-02-21 01:01:07,0,0,68036
2024-02-21 01:31:29,0,0,0
2024-02-21 01:33:22,0,0,0
2024-02-21 02:03:45,5024,67784,111724
2024-02-21 02:05:28,0,0,0
2024-02-21 02:35:48,0,0,0
2024-02-21 02:37:52,0,0,0
2024-02-21 03:08:15,0,0,94796
2024-02-21 03:10:01,0,0,0
2024-02-21 03:40:20,0,0,0
2024-02-21 03:42:34,0,0,0
2024-02-21 04:13:02,0,0,0
2024-02-21 04:15:12,18124,15556,90316
2024-02-21 04:45:34,0,5568,103644
2024-02-21 04:47:53,57464,35520,111780
2024-02-21 05:18:16,101708,52124,112500
2024-02-21 05:20:18,98932,53388,112500
2024-02-21 05:50:41,25524,20108,112308
2024-02-21 05:52:44,76980,40812,97356
2024-02-21 06:23:07,93964,60540,112500
2024-02-21 06:25:16,83148,51228,106036
2024-02-21 06:55:39,76572,38400,94788
2024-02-21 06:57:41,67116,25408,86892
2024-02-21 07:28:08,75228,27717,80711
2024-02-21 07:30:11,76188,25440,82491
2024-02-21 08:00:35,82524,32704,85604
2024-02-21 08:02:39,85812,34980,89327
2024-02-21 08:33:06,78876,29632,88044
2024-02-21 08:35:12,78876,27904,85057
2024-02-21 09:05:39,79493,32674,87366
2024-02-21 09:07:44,79236,34087,85145
2024-02-21 09:38:09,81396,33952,86669
2024-02-21 09:40:14,82908,37242,89440
2024-02-21 10:10:38,80597,30976,91837
2024-02-21 10:12:45,82524,30368,85470
2024-02-21 10:43:09,84612,29440,98687
2024-02-21 10:45:17,86748,32768,96206
2024-02-21 11:15:39,85956,30112,98655
2024-02-21 11:17:48,87300,31584,95902
2024-02-21 11:48:14,80300,18240,87534
2024-02-21 11:50:23,75588,22240,88417
2024-02-21 12:20:46,80604,25088,77880
2024-02-21 12:22:43,78684,25248,77651
2024-02-21 12:53:08,87756,49308,81688
2024-02-21 12:55:10,86220,49908,81377
2024-02-21 13:25:32,87564,57804,81146
2024-02-21 13:27:33,86988,55116,82264
2024-02-21 13:58:00,88716,61708,82215
2024-02-21 13:59:59,87372,63076,85726
2024-02-21 14:30:25,85068,65188,81617
2024-02-21 14:32:28,89508,68644,84350
2024-02-21 15:02:51,82764,68260,79452
2024-02-21 15:04:52,83556,71716,84786
2024-02-21 15:35:14,82190,73916,79239
2024-02-21 15:37:16,82959,74300,80020
2024-02-21 16:07:39,83935,69244,81360
2024-02-21 16:09:36,82548,69412,81786
2024-02-21 16:40:01,83756,72141,82277
2024-02-21 16:42:04,84238,72764,80757
2024-02-21 17:12:30,83572,71786,83344
2024-02-21 17:14:34,83476,68132,80726
2024-02-21 17:45:30,84291,70379,81068
2024-02-21 17:47:35,83997,65493,79583
2024-02-21 18:18:02,80628,60940,76283
2024-02-21 18:19:46,81972,61900,77263
2024-02-21 18:50:10,0,0,0
2024-02-21 18:51:39,53120,0,0
2024-02-21 19:22:03,0,0,32572
2024-02-21 19:23:49,0,0,0
2024-02-21 19:54:12,0,0,0
2024-02-21 19:55:58,0,2676,87308
2024-02-21 20:26:23,0,0,46540
2024-02-21 20:28:05,0,0,0
2024-02-21 20:58:27,25280,58412,74444
2024-02-21 21:00:10,1344,0,0
2024-02-21 21:30:33,0,0,768
2024-02-21 21:32:08,0,0,0
2024-02-21 22:02:32,0,0,18396
2024-02-21 22:04:08,0,0,15636
2024-02-21 22:34:31,0,0,27676
2024-02-21 22:36:08,0,0,47468
2024-02-21 23:06:31,0,0,34188
2024-02-21 23:08:07,0,0,32212
2024-02-21 23:38:31,0,0,15796
2024-02-21 23:40:06,0,0,9460
2024-02-22 00:10:29,0,0,11808
2024-02-22 00:12:06,0,0,1600
2024-02-22 00:42:30,0,0,17868
